product,title,rating,body
Apple iPhone 12 (128GB) - Blue,Perfect if this is what you want,5.0,"What I Liked.1) Weight Balancing2) Battery Optimisation3) Software update upon unboxing4) Camera and Security featuresWhat I didn't like1) Limitations of common Charger. I have to use different charging cables for my iPhone, while my iPad Pro, Samsung Buds etc share a USB C cable.2) Some advertised features require the support of additional devices of Apple Eco System. For example, Apple said with iOS 15.3 face ID will work even with Masks On. But I just learned that this feature works only if you have an iWatch also.3) Not a gamer, but still for this price point at least a 90Hz refresh was desirable.4) Front Camera, sometimes have not of noise (nitpicking)At the end of the day, I am happy with my purchase. But I strongly recommend this phones to enthusiasts and upgraders only."
Apple iPhone 12 (128GB) - Blue,Review,5.0,"Amazing product and very nice quality.I usually never order electronics online, i always buy it from a physical store. This time i checked everywhere for 256gb iphone 12 but it was out of stock and i had no option but to buy it online.I was a bit worried about the fraud and fake products but when i opened the package I realised that this cannot be fake."
Apple iPhone 12 (128GB) - Blue,"Beautiful Device, easy to grab and grip is awesome in normal adult palms",5.0,"The media could not be loaded.
                




   Lack of innovation, I also i didn't like software as I struggle to go back from any screen I open.Android is much easier and user friendly."
Apple iPhone 12 (128GB) - Blue,Premium feel,5.0,"Nothing to say because its iphone- * Best display i ever seen infact better than high end Samsung smartphone, battery quality nice, camera awesome. Upgraded from iphone XR. Trust me guys no any android phone beats iphone in any class. Super feeling to hold, compact Size, premium look. If u are looking for overall beast for moderate to heavy usage go for it without any hesitation. I think price dropped more in future beacause now chip will be made in indian apple factory. I you not use iphone before purchase it then u will see the power of iphone. Only thing u will disappointed with the battery. It will last only 5-6 hrs of moderate use. Using fast charger will reduce the pblm slightly but need for improvement."
Apple iPhone 12 (128GB) - Blue,My best companion ever.. ❤️🍎,5.0,"iPhone 12 is an excellent phone and one of the best phones you can buy, period. It's classy, super fast, processor is amazing, excellent camera and gives better performance than any Android phones. Though I have read some reviews highlighting some shortcomings, but till now I haven't faced any. Anyhoo, just go for it. It's a superb device."
Apple iPhone 12 (128GB) - Blue,Feel too premium,5.0,"The media could not be loaded.
                




   Changed from iPhone X, Got the new blue colour, something unique from apple. Great battery backup and the edges now look too premium. Overall, such a great buy 🤩"
Apple iPhone 12 (128GB) - Blue,Great looking phone with outstanding features,5.0,"Premium looks, smooth user interface, outstanding camera quality, top class screen, great sound quality from stereo speakers. Instant face detection and unlocking. No finger print sensor (not required as face detection does the job instantly). No 3.5 mm port for headphones, requires airpods or bluetooth headset. Excellent noise cancellation. Double sim (nano+esim). Easy to switch from Android with inbuilt feature to transfer all the data."
Apple iPhone 12 (128GB) - Blue,Good for the price given,4.0,"Nice phone , nice battery back up but when using google maps battery drains so fast, and if you use it while charging phone heats up a lot, very fast charging, awesome camera clarity, single port for charging and earphones, sometimes the voice comes from speakers even after being connected to earphones, when charging using wireless charger, it heats up a lot"
Apple iPhone 12 (128GB) - Blue,Bad customer support and no support on replacement of defective product received .,1.0,"I ordered iphone 12 blue,128gb started showing issues. It was getting restarted on its own after every 15 mins or so. The display started lagging and and at times the device was completely unresponsive leading to unexpected shutdowns all this happened in merely 5 days of using it. And upon contacting customer support I was informed by Ms. Tuleshwari from support team to connect with Brand and in case the brand is ready to issue a service report they will initiate the replacement request. Upon getting the service report done from Apple service centre the support team staff Mr. Sanjay on outright basis denied replacment stating we cant issue basis the report. It's the brand who will have to be contacted. Customer service and support is clearly lacking with a brand like Amazon. What's the point of claiming of a free 7 day replacement policy when the support team clearly twists it as per their own convenience. I have had a experience of lifetime and would highly recommend no one to buy from Amazon. They are best at not helping consumers whatsover.  #patheticpolicies #poorcustomerservice"
Apple iPhone 12 (128GB) - Blue,Seems iphone is defective. Suddenly call is getting disconnected by itself,1.0,"Seems iphone is defective. Suddenly call is getting disconnected and dialing to some other number by itself. I was using Iphone 10 earlier and i never see such behaviour. Also, couldnt able to save contacts as Phone number is populating in place of Name to save. Seems defective peice, not happy"
Apple iPhone 12 (128GB) - Blue,"Amazing Phone. Excellent. Best iphone ever!!,",5.0,This is the fastest iphone I have seen so far. True Value for money. Compared it with several other phones and observed that iphone12 is significantly faster than all the phones.Phone build quality is excellent. It supports fast charging capability which is very good. Using a 20W USB-C adaptor I am able to charge it from 20% to 100% within 1 hour.Battery life is also good compared to previous iphones.
Apple iPhone 12 (128GB) - Blue,Not Value for Money,3.0,"Writing this review after nine months of using. Overall user interface is very good, picture quality is very good, battery life is somewhere average. I have faced discolouration issue in nine months without any fall or anything and apple service centre denied any service for this issue. Being a premium phone, this visual issue shall not occur so easily. Disappointed that such a costly phone doesn’t cover this in warranty and what kind of painting they do that peels off so easily."
Apple iPhone 12 (128GB) - Blue,Nice product,3.0,"Good product, bringing back the old 5s style advantage.But, Moved from pixel3 to iphone12.I felt pixel is better than iphone 12, only best part of iphone12 is iosExpected more from BatteryCamera is good, build quality is great"
